,fips,EP_Percent2020,MP_Percent2020,BP_Percent2020,Cath_Percent2020,Orth_Percent2020,Other_Percent2020,Islam_Percent2020,Jewish_Percent2020,Hindu_Percent2020,Budd_Percent2020,4_clusters,5_clusters,6_clusters,7_clusters,8_clusters
802,19013,8.65,14.46,7.17,14.81,0.05,1.76,2.07,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
803,19015,11.97,19.81,0.0,11.97,0.0,2.49,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
804,19017,15.6,33.97,0.0,11.01,0.0,0.05,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
805,19019,12.58,19.58,0.0,19.47,0.0,0.01,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
806,19021,12.51,18.83,0.0,15.77,0.0,3.05,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
807,19023,6.54,36.24,0.0,2.84,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
808,19025,11.09,30.01,0.0,16.17,0.0,0.66,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
809,19027,22.98,10.59,0.0,46.83,0.0,1.61,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
810,19029,12.5,24.67,0.0,10.79,0.0,1.6,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
811,19031,4.45,22.36,0.0,8.18,0.0,0.02,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
812,19033,16.82,24.24,0.0,13.73,0.64,1.57,0.7,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
813,19035,13.63,28.04,0.0,18.03,0.0,0.02,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
814,19037,9.18,33.51,0.0,29.85,0.0,1.22,0.0,0.0,0.0,0.0,Catholic,Catholic,"MP,Cath","MP, Cath","MP, Cath"
815,19039,20.92,10.51,0.0,9.18,0.0,2.14,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
816,19041,16.93,30.63,0.0,13.93,0.0,3.04,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
817,19043,5.43,34.1,0.0,19.71,0.0,1.07,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
818,19045,15.38,13.7,0.22,16.55,0.0,2.39,0.14,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
819,19047,31.1,9.31,0.0,7.57,0.0,1.05,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
820,19049,6.87,25.15,0.0,9.01,0.0,1.59,3.18,0.0,1.12,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
821,19051,28.39,11.49,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
822,19053,19.92,5.78,0.0,3.66,0.0,1.44,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
823,19055,7.46,7.83,0.0,36.76,0.0,1.21,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
824,19057,6.07,13.89,0.64,10.03,0.0,1.7,0.0,3.56,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
825,19059,8.93,30.51,8.47,18.38,0.0,1.15,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
826,19061,3.26,6.45,0.0,43.8,0.04,1.67,0.17,0.07,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
827,19063,6.61,38.03,0.0,13.67,0.0,0.01,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
828,19065,5.62,26.04,0.0,14.62,0.0,1.8,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
829,19067,7.96,24.28,0.0,16.2,0.0,0.05,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
830,19069,11.68,32.86,0.0,9.23,0.0,2.09,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
831,19071,7.89,15.34,0.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
832,19073,13.23,22.47,0.0,14.68,0.0,1.3,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
833,19075,8.45,33.98,0.0,6.68,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
834,19077,11.29,14.22,0.0,13.05,0.0,0.74,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
835,19079,17.32,25.39,0.0,6.98,0.0,0.01,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
836,19081,21.73,28.99,0.0,13.26,0.0,0.01,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
837,19083,15.92,27.99,0.0,3.76,0.0,1.83,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
838,19085,10.3,12.89,0.0,14.19,0.0,2.87,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
839,19087,11.43,16.85,0.0,4.0,0.0,1.06,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
840,19089,10.7,25.61,0.0,37.75,0.0,0.0,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
841,19091,15.22,26.65,0.0,14.21,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
842,19093,21.5,33.8,0.0,10.76,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
843,19095,23.18,13.39,0.0,12.12,0.0,0.05,0.0,0.0,1.65,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
844,19097,2.58,20.71,0.0,28.27,0.0,0.84,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
845,19099,11.76,14.79,0.0,4.77,0.0,1.8,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
846,19101,5.92,11.57,0.0,6.44,0.0,2.34,1.93,0.0,1.75,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
847,19103,6.08,7.95,0.13,11.68,0.08,2.55,0.59,0.64,0.19,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
848,19105,3.72,24.7,0.0,15.23,0.0,2.48,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
849,19107,6.1,25.49,0.0,12.99,0.0,0.01,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
850,19109,20.39,23.15,0.0,34.34,0.0,0.72,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
851,19111,7.75,14.95,0.3,16.13,0.0,3.16,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
852,19113,11.97,11.19,0.5,17.24,0.18,1.32,1.57,0.07,0.85,0.01,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
853,19115,8.83,21.02,0.0,4.88,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
854,19117,9.79,13.53,0.0,6.31,0.0,0.01,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
855,19119,22.52,36.07,0.0,7.04,0.0,0.01,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
856,19121,13.49,8.93,0.0,12.37,0.0,0.48,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
857,19123,19.13,17.99,0.0,4.19,0.0,2.08,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
858,19125,14.78,32.97,0.0,5.39,0.1,1.01,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
859,19127,13.8,14.68,0.0,23.05,0.0,1.7,0.0,0.0,0.0,0.0,Catholic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
860,19129,5.44,15.47,0.0,7.69,0.0,2.89,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
861,19131,16.58,30.28,0.0,15.92,0.0,0.06,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
862,19133,16.8,17.75,0.0,11.87,0.0,1.33,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath",Pluralistic,Pluralistic
863,19135,13.57,16.75,0.0,18.6,0.0,1.2,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath",Cath-Less,Cath-Less
864,19137,13.95,32.72,0.0,5.14,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
865,19139,5.81,12.83,0.0,11.57,0.0,1.88,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
866,19141,23.97,29.42,0.0,11.73,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
867,19143,14.91,23.72,0.0,11.19,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
868,19145,17.27,20.41,1.97,4.52,0.0,2.53,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
869,19147,11.86,20.99,0.0,24.08,0.0,0.01,0.0,0.0,0.0,0.0,Catholic,Pluralistic,"MP,Cath",Cath-Less,Cath-Less
870,19149,11.37,22.94,0.0,25.97,0.0,0.84,0.0,0.0,0.0,0.0,Catholic,Catholic,"MP,Cath","MP, Cath","MP, Cath"
871,19151,3.73,19.71,0.0,23.33,0.0,0.0,0.0,0.0,0.0,0.0,Catholic,Pluralistic,"MP,Cath",Cath-Less,Cath-Less
872,19153,10.88,9.39,1.34,13.51,0.13,1.63,1.63,0.04,0.0,0.17,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
873,19155,10.81,10.32,0.05,10.21,0.16,1.63,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
874,19157,9.73,17.39,0.0,7.24,0.0,0.04,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
875,19159,6.18,21.62,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
876,19161,24.12,26.4,0.0,19.34,0.0,0.01,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
877,19163,9.87,9.14,1.4,16.23,0.06,1.46,1.04,0.22,0.07,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
878,19165,16.58,14.63,0.0,30.66,0.0,0.01,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
879,19167,30.4,34.99,0.0,9.25,0.0,0.01,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,"MP,Cath","MP, Cath","MP, Cath"
880,19169,9.56,13.25,0.0,8.09,0.61,1.91,0.3,0.15,0.0,0.53,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
881,19171,4.1,23.09,0.88,14.44,0.0,0.03,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
882,19173,12.09,34.65,0.0,5.5,0.0,3.54,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
883,19175,10.86,11.4,0.0,11.29,0.0,1.46,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
884,19177,21.1,13.33,0.0,3.82,0.0,0.01,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
885,19179,15.53,3.52,0.76,7.66,0.0,1.82,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
886,19181,8.64,13.27,0.0,9.7,0.0,1.03,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
887,19183,12.53,11.95,0.0,13.92,0.0,3.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
888,19185,26.2,18.41,0.0,0.91,0.0,0.02,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
889,19187,11.88,19.43,0.43,16.61,0.0,1.4,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
890,19189,7.61,56.48,0.0,6.7,0.0,0.02,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
891,19191,1.44,43.85,0.0,22.82,0.0,1.28,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
892,19193,11.08,10.36,0.97,21.67,0.74,1.92,1.71,0.0,0.0,0.0,Catholic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
893,19195,7.26,43.5,0.0,2.97,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
894,19197,10.95,26.32,0.0,10.39,0.0,0.98,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
895,20001,20.15,11.74,1.61,6.92,0.0,1.96,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
896,20003,20.18,11.12,0.0,27.53,0.0,1.37,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
897,20005,13.97,12.93,0.92,25.51,0.0,2.4,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
898,20007,25.45,18.4,0.0,24.6,0.0,0.05,0.0,0.0,0.0,0.0,Catholic,Pluralistic,"MP,Cath",Cath-Less,Cath-Less
899,20009,15.75,15.16,0.3,25.05,0.0,2.4,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
900,20011,25.03,18.43,1.53,5.15,0.0,2.72,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
901,20013,10.68,19.49,0.8,8.5,0.0,2.69,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath",Pluralistic,Pluralistic
902,20015,15.89,7.7,0.27,7.51,0.0,1.15,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
903,20017,8.67,10.23,0.0,11.08,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
904,20019,12.13,15.66,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
905,20021,22.21,6.83,0.0,2.95,0.0,1.75,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
906,20023,26.11,38.53,0.0,4.93,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
907,20025,22.2,32.45,0.0,6.28,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
908,20027,20.04,19.32,0.0,9.91,0.0,1.15,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
909,20029,8.45,10.86,0.0,15.82,0.0,2.72,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
910,20031,21.59,18.35,0.0,5.28,0.0,2.94,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath",Pluralistic,Pluralistic
911,20033,40.38,24.99,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Less
912,20035,16.8,13.35,1.48,5.35,0.0,2.32,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
913,20037,19.99,6.76,1.15,12.61,0.0,1.49,0.24,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
914,20039,18.16,33.5,0.0,7.45,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
915,20041,13.68,13.63,0.0,15.0,0.0,0.5,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
916,20043,18.68,10.03,4.63,4.62,0.0,0.03,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
917,20045,8.51,7.36,1.5,9.15,0.05,2.39,0.08,0.0,0.0,0.01,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
918,20047,9.77,17.89,0.0,29.07,0.0,0.03,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
919,20049,18.53,20.62,0.0,5.36,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
920,20051,10.19,8.13,0.0,49.13,0.0,1.82,0.33,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
921,20053,13.22,19.82,0.0,10.34,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
922,20055,16.66,8.57,0.0,34.02,0.04,2.44,0.49,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
923,20057,19.58,4.4,0.9,32.03,0.0,2.25,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
924,20059,16.99,8.98,0.54,5.85,0.0,2.3,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
925,20061,19.13,6.18,1.44,6.92,0.0,3.99,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
926,20063,32.93,9.35,0.0,21.04,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
927,20065,19.96,16.69,0.0,19.05,0.0,3.23,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath",Cath-Less,Cath-Less
928,20067,22.66,14.62,0.0,30.3,0.0,6.13,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
929,20069,39.29,15.18,5.8,8.92,0.0,0.02,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Less
930,20071,10.28,15.26,0.0,8.57,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
931,20073,24.72,15.03,0.0,3.74,0.0,0.03,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
932,20075,22.08,19.22,0.0,9.53,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
933,20077,32.54,15.11,0.0,3.01,0.0,0.02,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
934,20079,24.66,10.39,1.56,7.25,0.0,2.21,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
935,20081,32.43,14.29,0.0,16.93,0.0,0.03,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
936,20083,2.84,23.27,0.0,18.57,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
937,20085,8.29,13.78,0.0,4.23,0.0,0.82,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
938,20087,14.23,13.21,0.0,8.56,0.0,0.65,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
939,20089,18.62,19.37,0.0,10.98,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
940,20091,15.42,10.02,0.11,16.52,0.19,1.91,0.34,1.05,1.01,0.05,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
941,20093,16.55,22.85,0.0,16.12,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
942,20095,10.68,18.66,0.0,31.1,0.0,0.03,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
943,20097,40.81,26.95,0.0,4.02,0.0,0.04,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Less
944,20099,22.54,17.95,0.5,10.15,0.0,1.95,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath",Pluralistic,Pluralistic
945,20101,17.34,35.71,0.0,12.71,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
946,20103,15.24,4.86,1.31,13.6,0.0,2.71,0.11,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
947,20105,48.08,11.13,0.0,7.55,0.0,0.07,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
948,20107,18.65,7.0,0.0,3.03,0.0,5.1,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
949,20109,28.02,13.87,0.0,22.63,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,Cath-Less,Cath-Less
950,20111,15.17,12.32,1.68,13.08,0.0,2.45,0.3,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
951,20113,26.17,22.22,0.33,3.28,0.0,0.33,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
952,20115,33.61,12.04,0.0,5.16,0.29,0.03,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
953,20117,26.82,18.69,0.0,38.04,0.0,1.07,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
954,20119,49.05,20.64,0.0,18.35,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
955,20121,13.31,9.08,0.53,15.52,0.0,1.94,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
956,20123,9.37,19.51,0.0,35.92,0.0,0.03,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
957,20125,30.33,10.07,2.87,6.46,0.0,1.71,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
958,20127,9.04,26.01,0.0,9.19,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
959,20129,25.95,9.37,0.0,9.26,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
960,20131,22.5,11.9,0.74,41.31,0.0,0.02,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
961,20133,18.49,14.45,2.02,11.0,0.0,1.06,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
962,20135,5.1,37.37,0.0,30.7,0.0,0.0,0.0,0.0,0.0,0.0,Catholic,Catholic,"MP,Cath","MP, Cath","MP, Cath"
963,20137,42.37,14.86,0.0,8.19,0.0,0.07,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Less
964,20139,19.5,9.77,0.0,4.21,0.0,0.06,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
965,20141,19.26,20.83,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
966,20143,15.62,17.21,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
967,20145,21.08,17.43,1.22,12.95,0.0,0.03,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath",Pluralistic,Pluralistic
968,20147,33.77,32.44,0.0,13.63,0.0,5.8,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,"MP,Cath","MP, Cath","MP, Cath"
969,20149,20.51,10.0,0.0,17.13,0.0,2.33,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
970,20151,22.47,13.75,0.0,10.1,0.0,3.64,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
971,20153,24.05,9.41,0.0,19.56,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
972,20155,25.65,9.13,0.49,9.62,0.0,1.49,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
973,20157,15.06,34.77,0.0,10.74,0.0,4.32,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
974,20159,11.86,26.5,0.0,10.4,0.0,0.07,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
975,20161,14.18,9.0,0.51,11.25,0.03,3.45,0.13,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
976,20163,28.58,15.35,0.0,31.51,0.0,0.02,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
